Timestamp,EventType,TotalBTC,BackupBTC,CollateralBTC,LoanBalanceUSD,BTCPriceUSD,LTV,Details
2025-07-31,START,0.2526282781827623,0.0,0.0,0.0,118632.8,0.0,"{'price': 118632.8, 'details': 'Initial buy of 0.2526 BTC at current price'}"
2025-07-31,CYCLE_1_START,0.2526282781827623,0.14023665180849368,0.11239162637426861,10100.0,118632.8,0.7575,"{'price': 118632.8, 'loan_amount': 10000.0}"
2025-07-01,MARGIN_CALL_CURED,0.2526282781827623,0.12389616049728916,0.12873211768547313,10205.24828442471,105700.1,0.75,"{'price': 105700.1, 'cured_with_btc': 0.01634049131120452}"
2025-05-05,MARGIN_CALL_CURED,0.2526282781827623,0.10612656242047358,0.1465017157622887,10408.251021760741,94727.0,0.7499999999999999,"{'price': 94727.0, 'cured_with_btc': 0.01776959807681558}"
2025-04-16,MARGIN_CALL_CURED,0.2526282781827623,0.08637677914370712,0.16625149903905517,10476.812028718325,84023.8,0.7500000000000001,"{'price': 84023.8, 'cured_with_btc': 0.019749783276766464}"
2024-11-09,MARGIN_CALL_CURED,0.2526282781827623,0.06036241663231934,0.19226586155044295,11064.174528600639,76728.3,0.75,"{'price': 76728.3, 'cured_with_btc': 0.02601436251138778}"
2024-11-04,MARGIN_CALL_CURED,0.2526282781827623,0.0346147902918347,0.2180134878909276,11083.255240317834,67783.3,0.75,"{'price': 67783.3, 'cured_with_btc': 0.025747626340484636}"
2024-10-10,MARGIN_CALL_CURED,0.2526282781827623,0.005354527965410361,0.24727375021735193,11179.15351967015,60279.5,0.75,"{'price': 60279.5, 'cured_with_btc': 0.02926026232642434}"
2024-08-05,LIQUIDATION,0.2526282781827623,0.005354527965410361,0.24727375021735193,11436.330708624777,54006.5,0.8563723904655682,"{'price': 54006.5, 'reason': 'Insufficient backup BTC to cure margin call.', 'loan_balance_at_liquidation': 11436.330708624777, 'liquidation_fee_usd': 228.72661417249554}"
