FinalBTC,Liquidated,GoalReached
0.35296412924241266,False,False
0.2653867719018367,False,False
0.280006010775275,False,False
0.3656060007634133,False,False
0.3272706957191439,False,False
0.3546943535718672,False,False
0.4329050420149299,False,False
0.3780911120056481,False,False
0.4057892760613022,False,False
0.0,True,False
0.3782509001640872,False,False
0.3748472327480452,False,False
0.36294477099828026,False,False
0.2950177868331886,False,False
0.3829489760681593,False,False
0.31601697556814656,False,False
0.3432191836236935,False,False
0.40032837173832614,False,False
0.0,True,False
0.0,True,False
0.3737809378713864,False,False
0.34429591233738766,False,False
0.3190825856561559,False,False
0.4373493027946689,False,False
0.4042884680270062,False,False
0.0,True,False
0.41088181738171087,False,False
0.0,True,False
0.46290326109445956,False,False
0.35917435958750943,False,False
0.3870999172814858,False,False
0.0,True,False
0.3499016050168363,False,False
0.3258687064610223,False,False
0.296126502174862,False,False
0.37503535986558484,False,False
0.39977596325114095,False,False
0.5137212380391777,False,False
0.35526022783140876,False,False
0.42805542979487193,False,False
0.2949275576467907,False,False
0.32707652966033507,False,False
0.3167523657084596,False,False
0.31794160500197255,False,False
0.3530004088279523,False,False
0.3865191656625377,False,False
0.0,True,False
0.3468741165499874,False,False
0.30898881618219826,False,False
0.4657266250544292,False,False
