entry_price,exit_price,cycle_duration_days,loan_amount,origination_fee,total_loan_balance,payment_strategy,total_interest,final_loan_balance,interest_rate_effective,btc_purchased,btc_sold_during_cycle,btc_sold_at_exit,cure_btc_needed,net_btc_gain,margin_call_occurred,liquidation_occurred,worst_expected_drawdown,worst_ltv,exit_ltv,cycle,free_btc_before,collateral_btc,free_btc_after,total_btc
118000.0,148000.0,202,10000.0,330.0,10330.0,deferred,678.7024822887084,11008.702482288709,6.787024822887084,0.0847457627118644,0.0,0.07438312488032911,0.017529959300848774,-0.007167321469313481,True,False,0.15128918502422956,0.8595622456303048,0.7259011938788587,1,0.12,0.10247004069915122,0.09530271922983774,0.19777275992898896
148000.0,178000.0,240,10000.0,330.0,10330.0,deferred,811.2764643751926,11141.276464375193,8.112764643751927,0.06756756756756757,0.0,0.06259144081109659,0.0,0.0049761267564709805,False,False,0.15128918502422956,0.802568224574363,0.610826739055009,2,0.09530271922983774,0.10247004069915122,0.10027884598630872,0.20274888668545993
178000.0,208000.0,240,10000.0,330.0,10330.0,monthly_payments,791.9666666666667,11328.566666666668,7.919666666666666,0.056179775280898875,0.004103454231433506,0.054464262820512824,0.0,-0.0023879417710474552,False,True,0.15128918502422956,1.421957494372516,1.0862562743880988,3,0.05013942299315436,0.05013942299315436,0.0,
