FinalBTC,Liquidated,GoalReached
0.38541411142687065,False,False
0.4027262627811862,False,False
0.3480806963470063,False,False
0.3325363865638386,False,False
0.3231505619207871,False,False
0.2953685977795674,False,False
0.33382983776208064,False,False
0.0,True,False
0.41322954177415805,False,False
0.3461673156380382,False,False
0.4359589190840738,False,False
0.44051483119440227,False,False
0.3951830699391422,False,False
0.36402732883776506,False,False
0.350632593570389,False,False
0.0,True,False
0.3230123920540578,False,False
0.4194826865567828,False,False
0.4282659488852405,False,False
0.36768044290475554,False,False
0.38936256888394405,False,False
0.0,True,False
0.31221076025485994,False,False
0.27649370661310296,False,False
0.4090035487091367,False,False
0.4334931830784693,False,False
0.27932770255257044,False,False
0.3731861607717947,False,False
0.30767507157135643,False,False
0.0,True,False
0.3732512636331729,False,False
0.4159410210374199,False,False
0.36602852059991225,False,False
0.4600186881216978,False,False
0.35462027089211495,False,False
0.388220656345333,False,False
0.3110003669087361,False,False
0.2533925174381737,False,False
0.37884508358978214,False,False
0.33396173419951203,False,False
0.27795371003090863,False,False
0.3460259320585074,False,False
0.30636734224369006,False,False
0.41871145111584857,False,False
0.2533925174381737,False,False
0.33370234593369635,False,False
0.36562922012774457,False,False
0.29815253913563633,False,False
0.35681803895882785,False,False
0.3614619832456214,False,False
